time,D_loss_real,D_loss_fake,G_loss,epoch
1591719080.466,0.285,0.279,13.427,9
1591719080.5089,0.298,0.282,11.8,9
1591719080.5448,0.297,0.286,17.773,9
1591719080.5797,0.316,0.299,14.297,9
1591719080.6166,0.295,0.299,19.015,9
1591719080.6555,0.3,0.292,12.077,9
1591719080.6914,0.288,0.284,11.013,9
1591719080.7273,0.284,0.283,12.086,9
1591719080.7632,0.281,0.283,11.248,9
1591719080.8031,0.303,0.299,12.424,9
1591719080.84,0.285,0.296,12.59,9
1591719080.8749,0.284,0.292,12.183,9
1591719080.9158,0.285,0.281,8.782,9
1591719080.9517,0.331,0.285,11.786,9
1591719080.9866,0.287,0.286,10.942,9
1591719081.0235,0.299,0.283,13.471,9
1591719081.0614,0.289,0.289,14.552,9
1591719081.1023,0.285,0.292,14.818,9
1591719081.1432,0.286,0.285,14.098,9
1591719081.1811,0.282,0.283,15.22,9
1591719081.218,0.282,0.289,16.565,9
1591719081.2586,0.28,0.534,17.144,9
1591719081.2965,0.288,0.293,15.93,9
1591719081.3347,0.295,0.294,18.009,9
1591719081.3695,0.283,1.328,12.449,9
1591719081.4094,0.289,1.202,11.746,9
1591719081.445,0.316,0.321,12.365,9
1591719081.4819,0.393,0.502,11.412,9
1591719081.5208,1.015,0.285,9.449,9
1591719081.5557,1.059,0.332,13.224,9
1591719081.5946,0.325,0.31,14.167,9
1591719081.6325,0.345,0.29,12.019,9
1591719081.6734,0.396,0.294,10.778,9
1591719081.7083,0.358,0.298,17.104,9
1591719081.7512,0.313,0.285,10.794,9
1591719081.7891,0.31,0.289,14.561,9
1591719081.824,0.286,0.282,10.145,9
1591719081.8629,0.295,0.282,13.309,9
1591719081.8978,0.288,0.28,13.909,9
1591719081.9327,0.282,0.282,14.584,9
1591719081.9696,0.294,0.284,26.458,9
1591719082.0105,0.288,0.286,15.652,9
1591719082.0454,0.284,0.282,14.254,9
1591719082.0933,0.288,0.281,13.167,9
1591719082.1332,0.281,0.283,12.37,9
1591719082.1681,0.352,0.281,20.463,9
1591719082.2159,0.287,0.285,11.948,9
1591719082.2519,0.283,0.282,13.36,9
1591719082.2927,0.291,0.281,13.83,9
1591719082.3296,0.307,0.287,16.569,9
1591719082.3656,0.325,0.283,10.546,9
1591719082.4025,0.345,0.282,14.862,9
1591719082.4474,0.283,0.281,13.42,9
1591719082.483,0.286,0.284,19.606,9
1591719082.5229,0.281,0.281,12.412,9
1591719082.5678,0.285,0.281,17.658,9
1591719082.6087,0.993,0.281,19.161,9
1591719082.6506,0.285,0.28,19.996,9
1591719082.6915,0.281,0.287,15.059,9
1591719082.7264,0.298,0.292,16.432,9
1591719082.7623,0.284,0.291,11.266,9
1591719082.7982,0.351,0.301,16.741,9
1591719082.8331,0.284,0.283,13.704,9
1591719082.874,0.286,0.284,12.052,9
1591719082.9159,0.285,0.283,13.672,9
1591719082.9518,0.312,0.319,14.314,9
1591719082.9867,0.31,0.3,14.681,9
1591719083.0256,0.31,0.294,17.042,9
1591719083.0605,0.301,0.292,10.097,9
1591719083.1014,0.325,0.354,12.355,9
1591719083.1453,0.32,0.296,12.235,9
1591719083.1812,0.311,0.293,13.151,9
1591719083.2161,0.33,0.282,13.673,9
1591719083.258,0.315,0.283,17.051,9
1591719083.2939,0.304,0.283,15.089,9
1591719083.3298,0.309,0.281,16.926,9
1591719083.3667,0.291,0.282,19.667,9
1591719083.4016,0.302,0.282,10.675,9
1591719083.4365,0.283,0.281,11.607,9
1591719083.4724,0.295,0.281,10.859,9
1591719083.5083,0.28,0.284,10.516,9
1591719083.5482,0.321,0.283,11.916,9
1591719083.591,0.286,0.284,10.712,9
1591719083.627,0.282,0.284,11.338,9
1591719083.6659,0.337,0.287,22.934,9
1591719083.7058,0.288,0.284,15.471,9
1591719083.7406,0.281,0.291,28.829,9
1591719083.7815,0.29,0.309,9.872,9
1591719083.8185,0.291,0.284,11.677,9
1591719083.8534,0.28,0.312,13.649,9
1591719083.8883,0.283,0.285,17.797,9
1591719083.9252,0.292,0.286,10.457,9
1591719083.9601,0.279,0.475,11.763,9
1591719083.995,0.284,0.295,10.551,9
1591719084.0359,0.486,0.285,12.572,9
1591719084.0728,0.282,0.296,11.325,9
1591719084.1137,0.282,0.293,10.673,9
1591719084.1506,0.482,0.83,10.811,9
1591719084.1856,0.285,0.398,11.438,9
1591719084.2205,0.282,0.281,9.539,9
1591719084.2564,0.295,0.293,12.072,9
1591719084.2993,0.31,0.561,12.392,9
1591719084.3342,0.296,0.521,11.396,9
1591719084.3751,0.29,0.285,11.968,9
1591719084.41,0.565,0.291,19.609,9
1591719084.4519,0.348,0.283,12.157,9
1591719084.4878,0.288,0.545,10.81,9
1591719084.5228,0.378,0.3,16.844,9
1591719084.5637,0.285,0.303,10.634,9
1591719084.6006,0.287,0.452,11.727,9
1591719084.6395,0.548,0.343,19.291,9
1591719084.6804,0.315,0.289,13.505,9
1591719084.7163,0.363,0.309,14.415,9
1591719084.7512,0.775,0.324,16.685,9
1591719084.7861,0.284,0.281,15.822,9
1591719084.823,0.28,0.284,13.49,9
1591719084.8629,0.293,0.286,11.221,9
1591719084.9048,0.327,0.284,14.185,9
1591719084.9477,0.287,0.287,13.113,9
1591719084.9886,0.294,0.287,11.516,9
1591719085.0245,0.282,0.284,13.072,9
1591719085.0614,0.323,0.283,11.688,9
1591719085.0963,0.287,0.281,13.07,9
1591719085.1312,0.332,0.289,14.411,9
1591719085.1681,0.284,0.285,11.855,9
1591719085.208,0.323,0.282,9.4,9
1591719085.2439,0.284,0.289,19.181,9
1591719085.2808,0.28,0.284,13.019,9
1591719085.3157,0.336,0.283,11.443,9
1591719085.3506,0.305,0.283,13.385,9
1591719085.3875,0.323,0.286,18.69,9
1591719085.4274,0.291,0.285,10.676,9
1591719085.4633,0.296,0.306,19.067,9
1591719085.5102,0.288,0.293,16.158,9
1591719085.5451,0.33,0.285,16.311,9
1591719085.5851,0.299,0.293,14.746,9
1591719085.627,0.296,0.294,9.379,9
1591719085.6619,0.287,0.291,7.954,9
1591719085.6968,0.281,0.302,11.148,9
1591719085.7397,0.283,0.287,10.962,9
1591719085.7746,0.282,0.37,12.164,9
1591719085.8155,0.302,0.344,12.098,9
1591719085.8534,0.29,0.313,13.643,9
1591719085.8923,0.289,0.29,11.103,9
1591719085.9292,0.28,0.287,15.337,9
1591719085.9711,0.281,0.292,9.939,9
1591719086.008,0.286,0.297,10.697,9
1591719086.0479,0.293,0.286,12.384,9
1591719086.0918,0.403,0.288,11.148,9
1591719086.1277,0.313,0.296,13.165,9
1591719086.1628,0.311,0.331,12.128,9
1591719086.2007,0.389,0.312,11.715,9
1591719086.2417,0.347,0.317,12.698,9
1591719086.2768,0.29,0.299,14.017,9
1591719086.3177,0.326,0.29,17.625,9
1591719086.3526,0.284,0.283,10.059,9
1591719086.3875,0.289,0.29,12.856,9
1591719086.4254,0.282,0.286,14.426,9
1591719086.4593,0.289,0.299,14.12,9
1591719086.4942,0.297,0.282,14.902,9
1591719086.5341,0.303,0.283,13.709,9
1591719086.5751,0.301,0.282,11.568,9
1591719086.6101,0.3,0.282,13.208,9
1591719086.6579,0.309,0.28,11.149,9
1591719086.6928,0.333,0.282,15.324,9
1591719086.7287,0.306,0.281,11.603,9
1591719086.7726,0.3,0.293,16.521,9
1591719086.8135,0.288,0.281,12.819,9
1591719086.8584,0.289,0.282,12.975,9
1591719086.8993,0.301,0.28,11.336,9
1591719086.9342,0.305,0.283,12.99,9
1591719086.9697,0.316,0.285,11.763,9
1591719087.0136,0.309,0.283,10.394,9
1591719087.0535,0.301,0.284,12.864,9
1591719087.0904,0.294,0.282,13.248,9
1591719087.1313,0.303,0.281,28.68,9
1591719087.1712,0.284,0.319,16.774,9
1591719087.216,0.297,0.302,11.158,9
1591719087.2549,0.281,0.297,17.39,9
1591719087.2898,0.298,0.291,10.711,9
1591719087.3257,0.367,0.285,18.464,9
1591719087.3697,0.281,0.282,10.745,9
1591719087.4054,0.284,0.284,12.003,9
1591719087.4413,0.3,0.295,20.816,9
1591719087.4802,0.289,0.296,14.975,9
1591719087.5171,0.281,0.284,13.989,9
1591719087.552,0.284,0.284,12.706,9
1591719087.5909,0.283,0.286,12.416,9
1591719087.6278,0.281,0.286,13.308,9
1591719087.6637,0.28,0.282,9.308,9
1591719087.7056,0.311,0.64,10.285,9
1591719087.7415,0.287,0.285,12.516,9
1591719087.7764,0.282,0.286,13.834,9
1591719087.8241,0.284,0.323,12.137,9
1591719087.865,0.334,0.295,19.944,9
1591719087.9009,0.279,0.284,10.846,9
1591719087.9408,0.281,0.764,18.85,9
1591719087.9757,0.337,0.281,12.342,9
1591719088.0106,0.303,0.284,10.345,9
1591719088.0555,0.351,0.294,17.704,9
1591719088.0904,0.304,0.473,10.987,9
1591719088.1253,0.334,0.313,13.684,9
1591719088.1642,0.309,0.307,11.552,9
1591719088.1991,0.358,0.317,13.459,9
1591719088.2351,0.288,0.308,11.508,9
1591719088.277,0.281,0.281,12.99,9
1591719088.3129,0.284,0.3,9.72,9
1591719088.3478,0.361,0.294,12.897,9
1591719088.3907,0.281,0.307,18.746,9
1591719088.4256,0.287,0.293,14.602,9
1591719088.4665,0.714,0.281,11.265,9
1591719088.5033,0.283,0.634,11.26,9
1591719088.5393,0.291,1.264,18.05,9
1591719088.5742,0.293,0.427,12.011,9
1591719088.6161,0.334,0.304,13.194,9
1591719088.652,0.361,0.294,10.028,9
1591719088.6869,0.281,0.29,19.851,9
1591719088.7238,0.386,0.283,12.785,9
1591719088.7597,0.387,0.292,10.516,9
1591719088.8006,0.447,0.297,17.598,9
1591719088.8375,0.418,0.284,11.349,9
1591719088.8724,0.28,0.314,13.047,9
1591719088.9123,0.287,0.283,16.911,9
1591719088.9542,0.302,0.29,12.162,9
1591719088.9901,0.314,1.022,9.971,9
1591719089.025,0.65,0.283,11.686,9
1591719089.0669,0.29,0.282,12.732,9
1591719089.1078,0.301,0.283,14.86,9
1591719089.1437,0.307,0.282,14.561,9
1591719089.1855,0.281,0.282,11.3,9
1591719089.2254,0.289,0.316,18.985,9
1591719089.2603,0.281,0.325,15.356,9
1591719089.2972,0.289,0.286,11.332,9
1591719089.3401,0.299,0.373,11.998,9
1591719089.376,0.303,0.283,8.528,9
1591719089.4149,0.591,0.312,13.798,9
1591719089.4498,0.28,0.288,11.501,9
1591719089.4847,0.296,0.487,10.324,9
1591719089.5216,0.286,0.284,12.674,9
1591719089.5565,0.295,0.292,10.252,9
1591719089.5915,0.285,0.281,15.253,9
1591719089.6284,0.283,0.283,15.484,9
1591719089.6633,0.284,0.284,10.393,9
1591719089.6982,0.283,0.282,10.347,9
1591719089.7401,0.281,0.377,11.11,9
1591719089.776,0.28,0.285,16.47,9
1591719089.8158,0.302,0.295,14.195,9
1591719089.8558,0.357,0.286,16.309,9
1591719089.8916,0.281,0.283,21.808,9
1591719089.9296,0.308,0.294,11.103,9
1591719089.9705,0.287,0.291,9.219,9
1591719090.0073,0.284,0.326,11.717,9
1591719090.0422,0.306,0.287,12.58,9
1591719090.0851,0.301,0.363,13.179,9
1591719090.121,0.28,0.313,11.359,9
1591719090.1559,0.286,0.289,10.701,9
1591719090.1928,0.31,0.354,10.866,9
1591719090.2337,0.35,0.309,11.06,9
1591719090.2697,0.284,0.739,21.799,9
1591719090.3075,0.34,0.311,20.315,9
1591719090.3434,0.329,0.303,11.467,9
1591719090.3833,0.28,0.281,29.445,9
1591719090.4202,0.354,0.304,11.401,9
1591719090.4561,0.28,0.304,12.655,9
1591719090.496,0.299,0.324,18.353,9
1591719090.5319,0.977,0.354,17.056,9
1591719090.5728,0.282,0.3,12.882,9
1591719090.6137,0.285,0.299,13.366,9
1591719090.6626,0.284,0.285,11.094,9
1591719090.6979,0.285,0.281,18.522,9
1591719090.7377,0.285,0.291,11.911,9
1591719090.7766,0.364,0.287,12.428,9
1591719090.8115,0.33,0.287,15.516,9
1591719090.8464,0.32,0.294,22.298,9
1591719090.8853,0.283,0.286,12.336,9
1591719090.9202,0.301,0.299,13.746,9
1591719090.9631,0.327,0.305,16.873,9
1591719091.0,0.285,0.406,10.383,9
1591719091.0379,0.345,0.339,9.763,9
1591719091.0778,0.291,0.282,9.445,9
1591719091.1177,0.283,0.308,13.131,9
1591719091.1526,0.284,0.286,14.568,9
1591719091.1875,0.342,0.281,9.378,9
1591719091.2304,0.285,0.281,10.969,9
1591719091.2713,0.281,0.283,12.29,9
1591719091.3112,0.299,0.287,19.867,9
1591719091.3531,0.28,0.284,14.324,9
1591719091.39,0.289,0.281,13.922,9
1591719091.4249,0.3,0.283,11.947,9
1591719091.4658,0.288,0.29,11.592,9
1591719091.5057,0.36,0.286,11.666,9
1591719091.5406,0.326,0.283,25.427,9
1591719091.5795,0.289,0.283,11.419,9
1591719091.6143,0.29,0.284,16.265,9
1591719091.6503,0.28,0.284,13.458,9
1591719091.6862,0.281,0.284,13.061,9
1591719091.7221,0.311,0.284,20.897,9
1591719091.757,0.311,0.281,11.346,9
1591719091.7939,0.325,0.28,17.099,9
1591719091.8288,0.291,0.28,13.068,9
1591719091.8637,0.298,0.283,9.871,9
1591719091.8996,0.286,0.28,10.275,9
1591719091.9345,0.282,0.283,11.592,9
1591719091.9694,0.29,0.28,10.941,9
1591719092.0063,0.284,0.282,15.636,9
1591719092.0412,0.291,0.281,12.105,9
1591719092.0761,0.28,0.281,15.614,9
1591719092.113,0.299,0.281,18.276,9
1591719092.1479,0.285,0.282,15.612,9
1591719092.1829,0.284,0.285,18.337,9
1591719092.2198,0.281,0.284,12.937,9
1591719092.2547,0.453,0.285,9.186,9
1591719092.2906,0.28,0.656,17.089,9
1591719092.3275,0.28,0.288,12.254,9
1591719092.3714,0.282,0.306,11.676,9
1591719092.4063,0.29,0.291,12.356,9
1591719092.4452,0.282,0.301,15.427,9
1591719092.4821,0.294,0.292,13.636,9
1591719092.525,0.284,0.299,13.621,9
1591719092.5658,0.951,0.295,13.525,9
1591719092.6007,0.353,0.291,11.594,9
1591719092.6406,0.282,0.288,10.757,9
1591719092.6825,0.285,0.287,11.759,9
1591719092.7174,0.302,0.286,11.942,9
1591719092.7523,0.283,0.289,10.477,9
1591719092.7912,0.309,0.289,14.008,9
1591719092.8261,0.289,0.289,13.803,9
1591719092.862,0.312,0.292,9.835,9
1591719092.9039,0.311,0.288,13.304,9
1591719092.9398,0.316,0.289,9.895,9
1591719092.9793,0.288,0.315,17.666,9
1591719093.0242,0.295,0.411,18.261,9
1591719093.059,0.282,0.507,7.615,9
1591719093.095,0.29,1.957,9.333,9
1591719093.1338,0.316,0.282,14.613,9
1591719093.1708,0.281,0.812,10.615,9
1591719093.206,0.371,0.388,12.688,9
1591719093.2449,0.35,0.306,12.205,9
1591719093.2838,0.309,0.309,12.509,9
1591719093.3187,0.471,0.286,19.492,9
1591719093.3616,0.751,0.29,17.739,9
1591719093.3975,0.333,0.783,17.367,9
1591719093.4354,1.022,0.296,17.24,9
1591719093.4723,0.324,0.318,14.533,9
1591719093.5082,0.607,0.301,12.511,9
1591719093.5481,0.564,0.307,18.819,9
1591719093.585,0.295,0.292,9.43,9
1591719093.6199,0.295,0.297,17.958,9
1591719093.6558,0.281,0.281,12.8,9
1591719093.6987,0.287,0.291,18.97,9
1591719093.7346,0.282,0.287,14.067,9
1591719093.7695,0.284,0.284,14.454,9
1591719093.8054,0.299,0.283,12.15,9
1591719093.8463,0.287,0.286,13.386,9
1591719093.8822,0.285,0.283,12.681,9
1591719093.9241,0.288,0.282,20.543,9
1591719093.9606,0.286,0.287,19.42,9
1591719093.9955,0.323,0.28,12.896,9
1591719094.0364,0.291,0.286,13.081,9
1591719094.0723,0.302,0.289,21.01,9
1591719094.1072,0.283,0.289,20.069,9
1591719094.1481,0.294,0.28,15.432,9
1591719094.189,0.295,0.283,10.854,9
1591719094.2249,0.313,0.281,12.379,9
1591719094.2628,0.307,0.281,11.362,9
1591719094.3027,0.323,0.287,14.275,9
1591719094.3388,0.296,0.281,12.686,9
1591719094.3749,0.309,0.285,10.854,9
1591719094.4157,0.287,0.282,27.613,9
1591719094.4517,0.291,0.281,12.398,9
1591719094.4876,0.292,0.28,11.848,9
1591719094.5235,0.628,0.283,12.716,9
1591719094.5594,0.29,0.281,18.794,9
1591719094.5973,0.303,0.28,16.799,9
1591719094.6322,0.291,0.288,12.449,9
1591719094.6671,0.291,0.281,14.611,9
1591719094.703,0.294,0.282,12.772,9
1591719094.7379,0.3,0.288,20.38,9
1591719094.7728,0.29,0.283,12.693,9
1591719094.8147,0.285,0.281,15.513,9
1591719094.8566,0.282,0.306,14.406,9
1591719094.8913,0.29,0.341,13.254,9
1591719094.9312,0.286,0.516,22.237,9
1591719094.9661,0.288,0.564,11.529,9
1591719095.001,0.283,0.288,12.105,9
1591719095.0419,0.295,0.951,14.166,9
1591719095.0778,0.48,0.528,11.771,9
1591719095.1191,0.326,0.376,14.838,9
1591719095.155,0.476,0.307,18.776,9
1591719095.1909,0.343,0.316,14.103,9
1591719095.2318,0.36,0.313,14.174,9
1591719095.2707,1.855,0.298,18.777,9
1591719095.3056,0.541,0.29,11.809,9
1591719095.3415,0.533,0.303,21.218,9
1591719095.3774,0.313,0.294,18.145,9
1591719095.4123,0.403,0.353,13.612,9
1591719095.4472,0.281,0.286,15.999,9
1591719095.4841,0.285,0.284,17.528,9
1591719095.519,0.423,0.293,11.798,9
1591719095.5539,0.333,0.314,10.835,9
1591719095.5908,0.285,0.292,9.025,9
1591719095.6257,0.292,0.319,11.376,9
1591719095.6666,0.306,0.293,17.287,9
1591719095.7075,0.319,0.345,10.054,9
1591719095.7434,0.316,0.287,17.731,9
1591719095.7783,0.301,1.083,16.008,9
1591719095.8152,0.308,1.039,11.657,9
1591719095.8502,0.302,0.413,19.061,9
1591719095.8851,0.284,1.221,9.471,9
1591719095.922,0.284,0.307,10.784,9
1591719095.9569,0.281,0.3,29.138,9
1591719095.9918,0.699,0.33,12.432,9
1591719096.0287,0.652,0.303,15.136,9
1591719096.0696,0.378,0.306,14.71,9
1591719096.1065,0.856,0.313,15.715,9
1591719096.1514,0.357,0.31,20.547,9
1591719096.1863,0.516,0.296,17.733,9
1591719096.2261,0.612,0.298,14.871,9
1591719096.2671,0.28,0.287,17.526,9
1591719096.3029,0.428,0.283,14.278,9
1591719096.3378,0.323,0.282,11.693,9
1591719096.3738,0.289,0.312,16.198,9
1591719096.4166,0.292,0.29,15.923,9
1591719096.4526,0.39,0.282,10.255,9
1591719096.4994,0.315,0.286,12.872,9
1591719096.5343,0.314,0.33,12.652,9
1591719096.5702,0.533,0.29,9.068,9
1591719096.6121,0.316,0.293,12.332,9
1591719096.648,0.338,0.284,17.727,9
1591719096.6839,0.33,0.388,16.307,9
1591719096.7248,0.366,0.282,13.431,9
1591719096.7597,0.387,0.299,12.046,9
1591719096.7956,0.368,0.292,13.633,9
1591719096.8375,0.368,0.289,13.331,9
1591719096.8734,0.36,0.284,22.573,9
1591719096.9083,0.295,0.287,13.866,9
1591719096.9442,0.327,0.288,13.512,9
1591719096.9851,0.334,0.293,12.184,9
1591719097.026,0.381,0.292,10.282,9
1591719097.0619,0.339,0.292,13.89,9
1591719097.0978,0.326,0.296,10.667,9
1591719097.1327,0.304,0.301,18.876,9
1591719097.1696,0.33,0.285,15.852,9
1591719097.2045,0.316,0.328,12.095,9
1591719097.2444,0.317,0.286,10.657,9
1591719097.2803,0.287,0.39,11.284,9
1591719097.3232,0.284,0.682,10.876,9
1591719097.3591,0.283,0.41,8.781,9
1591719097.395,0.286,0.319,14.836,9
1591719097.4359,0.293,0.303,15.274,9
1591719097.4718,0.742,0.284,13.075,9
1591719097.5107,0.323,0.928,7.609,9
1591719097.5506,0.282,0.33,15.336,9
1591719097.5855,0.293,0.31,20.715,9
1591719097.6224,0.327,0.294,14.971,9
1591719097.6563,0.614,0.952,11.401,9
1591719097.6972,0.717,0.287,15.826,9
1591719097.7331,1.46,0.449,10.296,9
1591719097.768,0.306,0.333,16.348,9
1591719097.8029,0.672,0.34,12.775,9
1591719097.8398,0.374,0.339,14.02,9
1591719097.8747,0.311,0.35,14.184,9
1591719097.9097,0.297,0.327,15.02,9
1591719097.9515,0.286,0.314,16.172,9
1591719097.9934,0.447,0.313,11.901,9
1591719098.0283,0.284,0.295,18.343,9
1591719098.0652,0.285,0.3,14.336,9
1591719098.1061,0.295,0.29,13.897,9
1591719098.142,0.287,0.285,9.839,9
1591719098.184,0.309,0.28,13.854,9
1591719098.2199,0.289,0.285,16.418,9
1591719098.2598,0.318,0.282,11.578,9
1591719098.2966,0.326,0.286,14.975,9
1591719098.3376,0.305,0.289,11.473,9
1591719098.3735,0.302,0.292,12.901,9
1591719098.4104,0.286,0.288,11.294,9
1591719098.4503,0.293,0.292,11.018,9
1591719098.4862,0.293,0.296,9.825,9
1591719098.5271,0.296,0.298,9.898,9
1591719098.562,0.321,0.289,21.482,9
1591719098.5989,0.283,0.283,13.397,9
1591719098.6358,0.289,0.294,14.238,9
1591719098.6707,0.291,0.352,13.72,9
1591719098.7056,0.3,0.283,11.496,9
1591719098.7485,0.284,0.31,13.049,9
1591719098.7914,0.286,0.28,11.9,9
1591719098.8262,0.289,0.287,13.681,9
1591719098.8652,0.282,0.297,17.895,9
1591719098.9001,0.685,0.286,12.284,9
1591719098.935,0.293,0.285,10.679,9
1591719098.9719,0.297,0.301,9.811,9
1591719099.0127,0.287,0.285,13.76,9
1591719099.0477,0.28,0.285,8.308,9
1591719099.0896,0.282,0.284,12.038,9
1591719099.1254,0.283,0.281,16.858,9
1591719099.1653,0.29,0.282,12.605,9
1591719099.2023,0.309,0.357,13.023,9
1591719099.2371,0.306,0.283,16.324,9
1591719099.2721,0.305,0.281,22.923,9
1591719099.308,0.281,0.282,11.658,9
1591719099.3429,0.286,0.283,12.582,9
1591719099.3788,0.286,0.289,20.136,9
1591719099.4157,0.283,0.284,16.586,9
1591719099.4506,0.282,0.281,16.673,9
1591719099.4915,0.282,0.287,11.138,9
1591719099.5274,0.284,0.298,15.859,9
1591719099.5623,0.284,0.295,10.977,9
1591719099.5972,0.28,0.287,27.016,9
1591719099.6341,0.284,0.956,9.811,9
1591719099.67,0.28,0.284,15.116,9
1591719099.7049,0.281,0.749,7.979,9
1591719099.7428,0.326,1.068,10.465,9
1591719099.7777,0.318,0.338,11.032,9
1591719099.8176,0.454,0.317,11.331,9
1591719099.8545,0.375,0.281,17.348,9
1591719099.8894,0.499,0.317,12.662,9
1591719099.9243,0.47,0.307,12.703,9
1591719099.9612,0.559,0.295,12.409,9
1591719099.9961,0.417,0.328,17.793,9
1591719100.032,0.443,0.302,18.915,9
1591719100.0679,0.332,0.286,13.99,9
1591719100.1028,0.554,0.293,16.915,9
1591719100.1387,0.314,0.284,11.745,9
1591719100.1746,0.282,0.282,13.75,9
1591719100.2096,0.285,0.601,17.717,9
1591719100.2445,0.28,0.29,16.933,9
1591719100.2814,0.281,0.283,10.355,9
1591719100.3163,0.29,0.281,14.121,9
1591719100.3572,0.304,0.286,14.63,9
1591719100.3941,0.281,0.458,14.72,9
1591719100.4289,0.294,0.402,19.603,9
1591719100.4699,0.282,0.449,11.249,9
1591719100.5058,0.305,0.704,10.013,9
1591719100.5407,0.283,0.509,16.546,9
1591719100.5866,0.623,0.315,10.801,9
1591719100.6284,0.301,0.284,11.427,9
1591719100.6693,0.287,0.34,11.667,9
1591719100.7092,0.281,0.445,12.111,9
1591719100.7561,0.306,0.296,11.929,9
1591719100.801,0.294,0.475,14.338,9
1591719100.8429,0.3,0.31,11.25,9
1591719100.8808,0.38,0.336,13.207,9
1591719100.9177,0.604,0.328,12.345,9
1591719100.9526,0.452,0.323,9.44,9
1591719100.9895,0.48,0.299,18.622,9
1591719101.0264,0.496,0.366,11.134,9
1591719101.0613,1.043,0.366,16.819,9
1591719101.1002,0.392,0.34,15.549,9
1591719101.1361,0.283,0.329,15.215,9
1591719101.171,0.299,0.323,14.399,9
1591719101.2109,0.284,0.302,11.844,9
1591719101.2458,0.371,0.297,12.08,9
1591719101.2807,0.285,0.304,12.293,9
1591719101.3176,0.323,0.288,10.569,9
1591719101.3525,0.32,0.29,13.29,9
1591719101.3874,0.404,0.284,10.518,9
1591719101.4243,0.397,0.294,12.819,9
1591719101.4592,0.376,0.3,13.665,9
1591719101.4991,0.345,0.3,17.323,9
1591719101.535,0.374,0.375,19.478,9
1591719101.5749,0.336,0.296,12.735,9
1591719101.6108,0.357,0.283,16.214,9
1591719101.6537,0.344,0.283,13.192,9
1591719101.6886,0.363,0.282,13.193,9
1591719101.7255,0.328,0.287,15.204,9
1591719101.7664,0.344,0.282,15.355,9
1591719101.8083,0.302,0.28,10.989,9
1591719101.8439,0.321,0.287,11.009,9
1591719101.8828,0.316,0.282,19.248,9
1591719101.9177,0.284,0.293,18.17,9
1591719101.9526,0.292,0.354,10.633,9
1591719101.9895,0.298,0.846,11.522,9
1591719102.0304,0.286,0.314,9.546,9
1591719102.0663,0.29,0.283,10.526,9
1591719102.1049,0.308,0.284,11.31,9
1591719102.1417,0.301,0.285,12.935,9
1591719102.1817,0.376,0.282,11.594,9
1591719102.2225,0.308,0.296,13.435,9
1591719102.2624,0.832,0.289,16.681,9
1591719102.2983,0.283,0.281,13.071,9
1591719102.3402,0.293,0.283,11.445,9
1591719102.378,0.816,0.279,9.876,9
1591719102.4172,0.312,0.285,10.965,9
1591719102.4661,0.292,0.298,10.649,9
1591719102.502,0.31,0.281,10.417,9
1591719102.5369,0.301,0.281,17.351,9
1591719102.5788,0.347,0.283,13.675,9
1591719102.6177,0.318,0.283,9.516,9
1591719102.6533,0.282,0.284,15.49,9
1591719102.6905,0.287,0.284,14.845,9
1591719102.7334,0.308,0.283,12.08,9
1591719102.7693,0.336,0.284,13.195,9
1591719102.8052,0.319,0.287,14.542,9
1591719102.8411,0.288,0.285,15.262,9
1591719102.878,0.35,0.281,11.792,9
1591719102.9169,0.294,0.283,17.58,9
1591719102.9508,0.287,0.284,15.911,9
